what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1362033603472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033632852
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362033635740
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1362033643450
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362033650842
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362033650933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362033670153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362033692706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362033695053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362033696127
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362033736894
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362033740926
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362033742709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033743778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033749074
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362033749084
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362033762587
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362033767639
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362033770141
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362033774062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033784089
error,log,,,"Server JBoss 7.1 Runtime Server failed to start.",1362033796304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033944377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033945346
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362033947006
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362033949875
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362033953666
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362033957101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362033989903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.smartEnter",1362034019588
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362034025601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362034027203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1362034036339
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1362034036923
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1362034037123
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1362034038059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362034045151
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362034047779
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362034051332
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034053205
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034056426
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362034057463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034057508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034059717
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034063977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034064082
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034067081
error,log,,,"Error connecting to jmx for server JBoss 7.1 Runtime Server",1362034072891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034083025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034084935
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034713275
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1362034713956
started,bundle,org.jboss.tools.common.jdt.debug,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.jdt.debug",1362034713967
started,bundle,org.jboss.tools.common.jdt.debug.ui,3.3.1.v20120715-0209-H81-Final,"org.jboss.tools.common.jdt.debug.ui",1362034713968
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362034720735
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1362034720937
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1362034721194
